Unnamed: 0,Date,sp500_increase,sp500_changep,ADBE_increase,ADBE_changep,INTC_increase,INTC_changep,MSFT_increase,MSFT_changep,AMD_increase,AMD_changep,NVDA_increase,NVDA_changep,DIS_increase,DIS_changep,NFLX_increase,NFLX_changep,TSLA_increase,TSLA_changep,META_increase,META_changep,KFC_increase,KFC_changep,Extra_Feature_1,Extra_Feature_2,Extra_Feature_3,Extra_Feature_4,Extra_Feature_5,Extra_Feature_6,Extra_Feature_7,Extra_Feature_8,Extra_Feature_9,Extra_Feature_10,Extra_Feature_11,Extra_Feature_12,Extra_Feature_13,Extra_Feature_14,Extra_Feature_15,Extra_Feature_16,Extra_Feature_17,Extra_Feature_18,Extra_Feature_19,Extra_Feature_20,Extra_Feature_21,Extra_Feature_22,Extra_Feature_23,Extra_Feature_24,Extra_Feature_25,Extra_Feature_26
0.0,0.0,-0.2522505851902633,0.0,-1.3304574264155309,0.0,-1.6537804182323437,0.0,-0.557289744657769,0.0,-1.2419294742201608,0.0,-1.1247783888012624,0.0,-0.0426653689927849,1.0,1.3786757486044687,0.0,-0.6906595272192493,0.0,-0.908173472732926,1.0,0.0963391136801541,1.0,1.0,0.0023989851707573,1.0,0.1659630803472091,0.0,-0.8878031758740638,1.0,0.4894550407085786,0.0,-1.3805540020981293,0.0,-0.8752251970050804,0.0,-0.1652784588566706,0.0,-0.7265594070990427,1.0,1.5274851016505222,0.0,-0.6457539397254588,1.0,0.2415458937198067,2.0,1.0,0.5148172603778969,1.0
1.469935685876426,1.0,1.6413872163933343,1.0,0.6086951283040866,1.0,3.3491066379817136,1.0,3.0311240223463733,0.0,-1.1483883801183568,1.0,0.9280166414471238,0.0,-0.5719242703793485,1.0,0.4831269241121196,1.0,0.0967117988394584,3.0,0.0,-0.3342718334712979,0.0,-0.6556410700389071,0.0,-1.7148907656636816,0.0,-0.7340432729746912,0.0,-1.6649902946801207,0.0,-2.22719744,1.0,0.80120744388004,0.0,-2.6762980759123534,0.0,-4.99156636998271,0.0,-1.4578526439773274,1.0,0.2416626389560174,4.0,1.0,0.3231809530801421,1.0,1.5803451126761376,0.0,-0.5944206462740158,1.0
0.478107888185288,1.0,0.6526977336666122,1.0,2.941270354971338,0.0,-0.0538772814804569,0.0,-0.5870771992818752,1.0,6.9622598600803,0.0,-0.7847221647688973,1.0,0.8280565026790063,5.0,1.0,0.1922863656287398,1.0,1.3499149162324942,0.0,-4.0908994295852725,1.0,0.4711228331964847,0.0,-4.240794334723471,1.0,6.432924683563601,0.0,-0.67110226728945,1.0,0.3139535500724897,1.0,2.374215980162592,1.0,0.1575377009820083,0.0,-0.2911208151382824,6.0,1.0,0.7590723266351391,1.0,1.1377116310668551,1.0,2.1856272721146786,1.0,1.178475524081659,0.0,-0.0483102826727426,1.0
1.308569729200583,0.0,-0.1488009682847825,1.0,0.4740443993050376,0.0,-0.1106570043720644,1.0,0.3403972448374581,0.0,-0.241196333815726,7.0,1.0,0.1446317624307627,0.0,-0.0639810056047487,1.0,0.1194592050118639,1.0,0.1898942484608682,1.0,0.0360042959754577,1.0,0.4507916142720833,1.0,0.0641081078701861,1.0,0.625988780995514,1.0,0.9477690738745648,0.0,-0.5812345450614341,0.0,-0.3357314148681055,8.0,1.0,0.160120681030494,1.0,0.0872231511228583,1.0,0.8832067111720502,1.0,0.8433865946657818,1.0,1.082141240433352,1.0,1.892911474268748,0.0,-1.1801925485497662,1.0
0.6421324747010183,0.0,-2.333335371179034,1.0,2.203434121609116,0.0,-0.1435406698564593,9.0,1.0,0.0887187852175051,0.0,-0.1990597549294418,0.0,-0.7568877058412107,1.0,0.1009652273309675,1.0,0.2832204895044388,0.0,-0.9875126482617644,1.0,0.6525176273416795,0.0,-0.0513883741171609,1.0,0.191215640302406,0.0,-0.8353794953422946,1.0,0.2873563218390804,10.0,1.0,0.7187810335358221,1.0,1.639478314757898,1.0,2.448043174739808,1.0,2.599280335706212,0.0,-0.3792483076772301,1.0,0.8653304301713238,0.0,-1.5511574668449988,1.0,0.1222149567190497,0.0,-2.3540699354146777,1.0
2.6654221144560117,1.0,0.3846153846153846,11.0,1.0,0.5547167391906113,1.0,0.0455375894666655,0.0,-0.262667128768428,1.0,1.627041087128568,1.0,1.1601704507167403,1.0,1.764621878771121,1.0,1.362446304087556,1.0,1.7908006954420554,0.0,-3.867107891592504,1.0,0.0871347202507056,0.0,-0.8099094807050977,12.0,1.0,0.2504148944062008,1.0,1.2071498302592507,0.0,-0.0156258957923193,1.0,1.2279423616702327,1.0,2.520569822212289,1.0,2.5565664212405617,0.0,-0.7049440594553326,1.0,1.1615936931508448,1.0,3.2955983672659888,1.0,1.5655743841365002,1.0,0.1430615164520743,13.0
1.0,0.0785957983976687,1.0,0.6225960879043394,-1.0,0.0,0.0,-0.7193905316801575,0.0,-0.6146216989674627,1.0,0.231662517235058,1.0,0.9247657788767972,1.0,0.5641427089744873,1.0,5.628587730253841,0.0,-0.6314001594320938,1.0,0.7677543186180422,14.0,1.0,0.3498998235721799,1.0,0.0618315461147426,1.0,0.7655020268968032,0.0,-0.570603500195414,1.0,0.1428023005254506,1.0,0.9984196953914322,0.0,-0.2105373451108173,1.0,1.6394430910932791,0.0,-0.7065802587463563,1.0,1.7671617714902756,0.0,-0.1395348837209302,15.0,1.0,1.2917960773439894,1.0,4.184341210438644
1.0,4.967643280617468,1.0,2.1291265532269783,1.0,1.0310635437331477,1.0,2.268114258124406,0.0,-1.5410706105446723,1.0,1.0401298530668868,0.0,-3.608207858352992,1.0,1.6960119308377493,1.0,0.0928936367858801,16.0,1.0,0.9637807955901876,1.0,0.5933137821479905,1.0,0.5838478936789551,0.0,-1.257971424140624,1.0,0.487808508932628,1.0,0.2860098335291106,1.0,2.782511624285242,0.0,-2.733129320356868,1.0,4.468191743572837,0.0,-0.797217208451178,1.0,0.1395348837209302,17.0,0.0,-0.8900283852501705,0.0,-2.8509337551872997,0.0,-6.818865711430135,0.0,-1.0048347019991914
0.0,-1.3797545489586738,0.0,-3.864649456089325,0.0,-2.809637170622566,0.0,-2.4298456846162866,0.0,-5.635494157784152,0.0,-3.044668384879724,0.0,-0.4151291512915129,18.0,0.0,-0.6149380315862496,1.0,0.6231564582896002,0.0,-3.818182511763139,1.0,0.0378947736392198,0.0,-2.183951154354187,0.0,-1.384455593774241,0.0,-1.4927713685570685,1.0,0.9851533487945372,0.0,-2.013998936531371,0.0,-0.8596244419503586,0.0,-0.3696857670979667,19.0,1.0,0.6563591432981933,1.0,1.6971673218060523,1.0,1.2496105560124326,1.0,2.484040948966962,1.0,0.3875549397016476,1.0,2.118062347399868
0.0,-0.2069719071994684,1.0,2.745856630469082,0.0,-2.1312065111835183,1.0,1.0638653373510558,0.0,-0.1383763837638376,20.0,0.0,-0.1025941036921363,1.0,0.528258877581603,1.0,0.918008885020388,0.0,-0.2900173956926937,1.0,0.7262067911041783,1.0,0.7509835294117648,1.0,0.1152321510648847,1.0,1.4298166446220422,1.0,1.2789913586478203,1.0,3.1612203856012253,1.0,1.3519813519813522,21.0,0.0,-0.7604948074552798,0.0,-0.8980979706585355,0.0,-2.895014156171841,0.0,-0.7911921306280533,0.0,-3.626936714236342,0.0,-3.151529587350906,0.0,-1.3695810262845034,0.0,-2.2482599652241757
