index,1980-12-12,1980-12-15,1980-12-16,1980-12-17,1980-12-18,1980-12-19,1980-12-22,1980-12-23,1980-12-24,1980-12-26,1980-12-29,1980-12-30,1980-12-31,1981-01-02,1981-01-05,1981-01-06,1981-01-07,1981-01-08,1981-01-09,1981-01-12,1981-01-13,1981-01-14,1981-01-15,1981-01-16,1981-01-19,1981-01-20,1981-01-21,1981-01-22,1981-01-23,1981-01-26,1981-01-27,1981-01-28,1981-01-29,1981-01-30,1981-02-02,1981-02-03,1981-02-04,1981-02-05,1981-02-06,1981-02-09,1981-02-10,1981-02-11,1981-02-12,1981-02-13,1981-02-17,1981-02-18,1981-02-19,1981-02-20,1981-02-23
0.0988344699144363,0.0936782136559486,0.0868024080991745,0.0889508724212646,0.0915297642350196,0.0971156954765319,0.1018423289060592,0.1061399802565574,0.1117258593440055,0.1220391914248466,0.1237579360604286,0.1207501366734504,0.1173126175999641,0.1186016723513603,0.1160235404968261,0.1108664572238922,0.1061399802565574,0.1039915159344673,0.1095774844288826,0.1087180748581886,0.1048508659005165,0.1052805632352829,0.1074290350079536,0.1065696403384208,0.1130149289965629,0.1095774844288826,0.1117258593440055,0.1130149289965629,0.1125852763652801,0.1108664572238922,0.110007107257843,0.1065696403384208,0.1027024239301681,0.0971156954765319,0.0915297642350196,0.0949673056602478,0.0984047874808311,0.0984047874808311,0.0988344699144363,0.0936782136559486,0.0936782136559486,0.0906703919172287,0.0898102298378944,0.0876618102192878,0.0898102298378944,0.0936782136559486,0.0880915075540542,0.0833649113774299,0.0846539959311485,0.0816461816430091
0.0868024080991745,0.0880915075540542,0.0911000669002533,0.0915297642350196,0.0902406796813011,0.089380607008934,0.0889508724212646,0.0880915075540542,0.081216461956501,0.0773485004901886,0.0743406936526298,0.0773485004901886,0.0764891281723976,0.0794977098703384,0.0833649113774299,0.0885211899876594,0.0876618102192878,0.0885211899876594,0.0919594541192054,0.0915297642350196,0.0898102298378944,0.0880915075540542,0.0850837081670761,0.0850837081670761,0.0842242836952209,0.0833649113774299,0.0906703919172287,0.0911000669002533,0.089380607008934,0.0885211899876594,0.0928188189864158,0.0945376008749008,0.0958266705274581,0.0958266705274581,0.0958266705274581,0.0911000669002533,0.0859430432319641,0.0885211899876594,0.0945376008749008,0.0979750975966453,0.1005532592535018,0.0996938794851303,0.0988344699144363,0.0971156954765319,0.0958266705274581,0.0975453928112983,0.0975453928112983,0.0971156954765319,0.0966860502958297,0.0941079333424568
0.09539695084095,0.0962563455104827,0.0941079333424568,0.0941079333424568,0.0936782136559486,0.092389166355133,0.0945376008749008,0.0962563455104827,0.0945376008749008,0.0975453928112983,0.1031321063637733,0.1078586801886558,0.1074290350079536,0.1134446635842323,0.1134446635842323,0.1138743311166763,0.1138743311166763,0.1082884073257446,0.1082884073257446,0.1104368343949318,0.1087180748581886,0.1048508659005165,0.1069993302226066,0.1082884073257446,0.1130149289965629,0.1117258593440055,0.1112961992621421,0.1091477498412132,0.1074290350079536,0.1069993302226066,0.1039915159344673,0.1001235470175743,0.1018423289060592,0.0992641225457191,0.1014126017689704,0.1001235470175743,0.0966860502958297,0.089380607008934,0.0885211899876594,0.0885211899876594,0.0855133458971977,0.0863727405667305,0.0898102298378944,0.0829352587461471,0.0764891281723976,0.0782086700201034,0.0816461816430091,0.0837946310639381,0.0859430432319641,0.0889508724212646
0.0829352587461471,0.0825055539608001,0.0777781903743743,0.0799274295568466,0.0825055539608001,0.0859430432319641,0.0829352587461471,0.0816461816430091,0.0846539959311485,0.0859430432319641,0.0850837081670761,0.0863727405667305,0.0889508724212646,0.0868024080991745,0.0868024080991745,0.0868024080991745,0.0842242836952209,0.0825055539608001,0.0799274295568466,0.0786383673548698,0.076059453189373,0.0743406936526298,0.0734813138842582,0.0743406936526298,0.0691844448447227,0.0648867860436439,0.0666063278913497,0.0653164833784103,0.0657462030649185,0.0691844448447227,0.0691844448447227,0.0734813138842582,0.074770376086235,0.0709031969308853,0.0700438618659973,0.0678954049944877,0.0678954049944877,0.0683250352740287,0.0674656853079795,0.0653164833784103,0.0635977387428283,0.0623086430132389,0.0605898834764957,0.0610195957124233,0.0614493004977703,0.058011770248413,0.0567227080464363,0.0562930107116699,0.0489875487983226,0.0494172349572181
0.0519953556358814,0.0524250604212284,0.0524250604212284,0.0567227080464363,0.05844147503376,0.058011770248413,0.0614493004977703,0.0635977387428283,0.0640274211764335,0.0661766305565834,0.0661766305565834,0.0623086430132389,0.0635977387428283,0.0627383440732956,0.0640274211764335,0.0674656853079795,0.0674656853079795,0.0670360103249549,0.0653164833784103,0.0653164833784103,0.0666063278913497,0.0687547847628593,0.0678954049944877,0.0687547847628593,0.0687547847628593,0.0678954049944877,0.0661766305565834,0.0614493004977703,0.0618789680302143,0.0627383440732956,0.0631680265069007,0.0648867860436439,0.0670360103249549,0.0623086430132389,0.0614493004977703,0.0627383440732956,0.0648867860436439,0.0648867860436439,0.0653164833784103,0.0623086430132389,0.0618789680302143,0.0631680265069007,0.0648867860436439,0.0640274211764335,0.0640274211764335,0.0644571185111999,0.0635977387428283,0.0653164833784103,0.0657462030649185,0.0644571185111999
0.0648867860436439,0.0648867860436439,0.0644571185111999,0.0623086430132389,0.0640274211764335,0.0670360103249549,0.0726219490170478,0.0786383673548698,0.0752000585198402,0.0764891281723976,0.074770376086235,0.0752000585198402,0.071762591600418,0.073051631450653,0.076059453189373,0.076059453189373,0.0756297782063484,0.071762591600418,0.0709031969308853,0.0653164833784103,0.0683250352740287,0.0640274211764335,0.0618789680302143,0.0614493004977703,0.0644571185111999,0.0687547847628593,0.0700438618659973,0.0683250352740287,0.0696141570806503,0.0709031969308853,0.0713328868150711,0.0691844448447227,0.0666063278913497,0.0670360103249549,0.0691844448447227,0.0700438618659973,0.0691844448447227,0.0696141570806503,0.0696141570806503,0.0678954049944877,0.0678954049944877,0.0635977387428283,0.0635977387428283,0.0644571185111999,0.0635977387428283,0.0644571185111999,0.0631680265069007,0.0640274211764335,0.0648867860436439,0.0644571185111999
0.0635977387428283,0.0627383440732956,0.0631680265069007,0.0627383440732956,0.0627383440732956,0.0631680265069007,0.0631680265069007,0.0631680265069007,0.0618789680302143,0.0571524091064929,0.0562930107116699,0.0567227080464363,0.0558633431792259,0.0558633431792259,0.0524250604212284,0.0519953556358814,0.0511359833180904,0.0485578477382659,0.0524250604212284,0.0571524091064929,0.0614493004977703,0.0605898834764957,0.0571524091064929,0.0567227080464363,0.0558633431792259,0.0571524091064929,0.058011770248413,0.058011770248413,0.0610195957124233,0.0610195957124233,0.0610195957124233,0.0605898834764957,0.0597305409610271,0.060160219669342,0.0597305409610271,0.0550039559602737,0.0554336532950401,0.0562930107116699,0.058011770248413,0.0567227080464363,0.0541445650160312,0.0537141300737857,0.0528547242283821,0.0528547242283821,0.0541445650160312,0.0524250604212284,0.0502766296267509,0.0502766296267509,0.0507063008844852,0.0524250604212284
0.0541445650160312,0.0532844364643096,0.0550039559602737,0.0558633431792259,0.0550039559602737,0.0532844364643096,0.0519953556358814,0.0524250604212284,0.0502766296267509,0.0494172349572181,0.0485578477382659,0.0481281727552413,0.0485578477382659,0.0489875487983226,0.0494172349572181,0.0494172349572181,0.0489875487983226,0.0481281727552413,0.0481281727552413,0.0472688004374504,0.0481281727552413,0.0464094094932079,0.0451203398406505,0.0451203398406505,0.0446906425058841,0.0438312850892543,0.0442609824240207,0.0459797270596027,0.0459797270596027,0.0459797270596027,0.0459797270596027,0.0451203398406505,0.0442609824240207,0.0442609824240207,0.0459797270596027,0.0472688004374504,0.0472688004374504,0.0455500334501266,0.0451203398406505,0.0438312850892543,0.0438312850892543,0.0434016026556491,0.0412523970007896,0.0395336486399173,0.0395336486399173,0.0378148891031742,0.0391039513051509,0.0399633236229419,0.042542241513729,0.042971909046173
0.0438312850892543,0.0455500334501266,0.0459797270596027,0.0489875487983226,0.0489875487983226,0.0494172349572181,0.0485578477382659,0.0464094094932079,0.0464094094932079,0.0442609824240207,0.0459797270596027,0.0464094094932079,0.047698475420475,0.0446906425058841,0.0442609824240207,0.042542241513729,0.0421125404536724,0.042542241513729,0.0451203398406505,0.0455500334501266,0.0451203398406505,0.0451203398406505,0.0459797270596027,0.0489875487983226,0.0489875487983226,0.0494172349572181,0.0507063008844852,0.0528547242283821,0.0554336532950401,0.0593008361756801,0.0610195957124233,0.058011770248413,0.058871142566204,0.0618789680302143,0.060160219669342,0.0627383440732956,0.0631680265069007,0.0597305409610271,0.0618789680302143,0.0605898834764957,0.0623086430132389,0.0627383440732956,0.0648867860436439,0.0644571185111999,0.0623086430132389,0.0610195957124233,0.0614493004977703,0.0627383440732956,0.0644571185111999,0.0644571185111999
0.0623086430132389,0.0623086430132389,0.0631680265069007,0.0631680265069007,0.0627383440732956,0.0635977387428283,0.0644571185111999,0.0648867860436439,0.0696141570806503,0.0752000585198402,0.0807867869734764,0.0825055539608001,0.0799274295568466,0.0807867869734764,0.081216461956501,0.079068049788475,0.0807867869734764,0.0825055539608001,0.0872320905327797,0.089380607008934,0.0889508724212646,0.0837946310639381,0.0842242836952209,0.0863727405667305,0.0863727405667305,0.0872320905327797,0.0919594541192054,0.0984047874808311,0.1057102605700492,0.1065696403384208,0.1035618484020233,0.0992641225457191,0.1027024239301681,0.1065696403384208,0.1134446635842323,0.1112961992621421,0.1087180748581886,0.1031321063637733,0.1078586801886558,0.1078586801886558,0.1061399802565574,0.0966860502958297,0.0992641225457191,0.1014126017689704,0.0996938794851303,0.0992641225457191,0.1095774844288826,0.1117258593440055,0.1117258593440055,0.1091477498412132
